"fecha","subcategoria","ecommerce","marca","producto","precio.antes","precio.actual"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15753110/Bolso-I-Ballet?navAction=push&color=Rosa+pastel",NA,"S/ 159"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15856163/Monedero-P-Tropic?navAction=push&color=Navy",NA,"S/ 39"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15768913/Neceser-G-Chiara?navAction=push&color=Negro",NA,"S/ 69"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752975/Mochila-M-Minimal8?navAction=push&color=Cuero",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15769018/Bolso-G-Manuela?navAction=push&color=Cuero",NA,"S/ 329"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15736009/Neceser-G-Gummy8?navAction=push&color=Fucsia",NA,"S/ 39.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15745051/Cartera-City-Aciri65?navAction=push&color=Naranja","S/ 209","S/ 146.30"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15735810/Neceser-M-Lole?navAction=push&color=Fucsia",NA,"S/ 49.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757210/Cartera-Didi-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15830914/Cartera-Rania-Negra?navAction=push&color=Negro",NA,"S/ 699"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15739410/Neceser-M-Lips?navAction=push&color=Rojo",NA,"S/ 49.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695848/Cartera-Alira?navAction=push&color=Taupe","S/ 109","S/ 87.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15696047/Cartera-Dayami?navAction=push&color=Negro","S/ 169","S/ 118.30"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15738632/Cartera-Mujer-Flutter-Shopper?navAction=push&color=Negro",NA,"S/ 630"
"2017-09-09","Carteras-y-Bolsos","Falabella","Sybilla","/falabella-pe/product/880754716/Cartera-Crossbody?navAction=push&color=Rojo","S/ 69","S/ 39.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Basement","/falabella-pe/product/880839713/Cartera-Cross-Pomp?navAction=push&color=Beige",NA,"S/ 99"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757116/Cartera-Pina-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 239"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757459/Cartera-Kiara-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752841/Mochila-P-Kansas?navAction=push&color=Plata","S/ 159","S/ 129"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15856008/Monedero-I-Frutas?navAction=push&color=Rojo",NA,"S/ 39"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757355/Cartera-Elvis-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Sybilla","/falabella-pe/product/880752209/Mochila-Lisa?navAction=push&color=Negro",NA,"S/ 89"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15735869/Neceser-G-Gummyleo?navAction=push&color=Tejano+negro",NA,"S/ 39.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Kipling","/falabella-pe/product/15812211/Cartera-Hombro?navAction=push",NA,"S/ 299"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901347/Cartera-Tavira-Bowling-Negro?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15856404/Bolso-P-Lucia?navAction=push&color=Mostaza",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752861/Monedero-Amapola?navAction=push&color=Coral",NA,"S/ 39"
"2017-09-09","Carteras-y-Bolsos","Falabella","Sybilla","/falabella-pe/product/880839692/Mochila-Pp?navAction=push&color=Negro",NA,"S/ 89"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15735925/Mochila-M-Yupi8?navAction=push&color=Crudo",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Sybilla","/falabella-pe/product/880726348/Mochila-Nailon-Quilt?navAction=push&color=Azul","S/ 99","S/ 29.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757224/Cartera-Ginger-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15765914/Cartera-Dress-Derolisa35?navAction=push",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757325/Cartera-Bonnie-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758723/Cartera-Mujer-Emperador-Satchel-Borgona-M?navAction=push&color=Borgo%F1a",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758752/Cartera-Mujer-Tarragona-Satchel-Cogna?navAction=push&color=Cognac",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15203670/Cartera-City-Jedway88?navAction=push&color=Negro+/+Blanco",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15735946/Bolso-I-Capi?navAction=push&color=Negro",NA,"S/ 129"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901365/Cartera-Maia-Satchel-Negro?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757434/Cartera-Palermo-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758710/Cartera-Mujer-Catalina-Tote-Marron-G?navAction=push&color=Marr%F3n",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752848/Mochila-M-Nadia?navAction=push&color=Negro",NA,"S/ 159"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757343/Cartera-Bartola-Efecto-Cuero-Cuoio?navAction=push&color=Naranja",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758719/Cartera-Mujer-Catalunya-Bowling-Gris-Md?navAction=push&color=Gris",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/14862223/Cartera-Buenos-Aires-Efecto-cuero?navAction=push",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15722832/Cartera-City-Legalen89?navAction=push&color=Negro+/+Print",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695937/Cartera-Nelda?navAction=push&color=Negro","S/ 149","S/ 104.30"
"2017-09-09","Carteras-y-Bolsos","Falabella","Kipling","/falabella-pe/product/15798715/Cartera-Gabbie-True-Blue?navAction=push",NA,"S/ 349"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15769027/Bolso-G-Adele8?navAction=push&color=Negro",NA,"S/ 279"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15856278/Bolso-M-Serpe?navAction=push&color=Caqui",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757293/Cartera-Alex-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 198"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15745061/Cartera-Dress-Andes28?navAction=push&color=Cognac",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15756566/Cartera-Mujer-Nova-Satchel-Beige?navAction=push&color=Beige","S/ 139","S/ 79"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757110/Cartera-Maurinee-Efecto-Cuero-Cuoi?navAction=push&color=Naranja",NA,"S/ 198"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15830929/Billetera-Cuero-Kate-Plateada?navAction=push&color=Animal+print",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Basement","/falabella-pe/product/880754760/Cartera-Baul-Mini?navAction=push&color=Gris","S/ 129","S/ 79"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757216/Cartera-Patrick-Efecto-Cuero-Taupe?navAction=push&color=Topo",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758747/Cartera-Mujer-Morral-Tarragona-Crossbody-Topo?navAction=push&color=Topo",NA,"S/ 149"
"2017-09-09","Carteras-y-Bolsos","Falabella","Kipling","/falabella-pe/product/15798697/Cartera-Alvar-Dazz-True-Blue?navAction=push",NA,"S/ 299"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15830926/Billetera-Cuero-Lucia-Roja?navAction=push&color=Dorado",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Sybilla","/falabella-pe/product/880839781/Mochila-Butterflies?navAction=push&color=Negro",NA,"S/ 99"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695863/Cartera-Briska?navAction=push&color=Taupe","S/ 169","S/ 118.30"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15738615/Cartera-Mujer-Cool-Mix-Satchel?navAction=push&color=Negro",NA,"S/ 580"
"2017-09-09","Carteras-y-Bolsos","Falabella","Basement","/falabella-pe/product/880839655/Cartera-Cross-Patch?navAction=push&color=Negro",NA,"S/ 129"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901387/Cartera-Oporto-Tote-Portala?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758741/Cartera-Mujer-Sabadell-Satchel-Negro?navAction=push&color=Negro",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15238846/Cartera-City-Pentwater98?navAction=push&color=Negro",NA,"S/ 149"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695959/Cartera-Nazli?navAction=push&color=Negro","S/ 139","S/ 111.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757200/Cartera-Rio-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15738628/Cartera-Mujer-Flutter-Mini-Xbody-Top-Zip?navAction=push&color=Negro",NA,"S/ 290"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901343/Cartera-Lagos-Satchel-Conac?navAction=push",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15229532/Cartera-Kumho-Tote-MD-Azul?navAction=push","S/ 149","S/ 79"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901361/Cartera-Sines-Satchel-Topo?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757411/Cartera-Miranda-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695921/Cartera-Abeni?navAction=push&color=Negro","S/ 129","S/ 90.30"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15850020/Cartera-de-Mano-Monaco?navAction=push&color=Dorado",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15209256/Cartera-Dress-Evesham82?navAction=push&color=Dorado","S/ 199","S/ 139.30"
"2017-09-09","Carteras-y-Bolsos","Falabella","Sybilla","/falabella-pe/product/880752389/Cartera-Cruzada?navAction=push&color=Dots","S/ 39.90","S/ 19.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758739/Cartera-Mujer-Manresa-Satchel-Top?navAction=push&color=Topo",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15738624/Cartera-Mujer-Flutter-Convertible-Xbody-F?navAction=push&color=Azul",NA,"S/ 490"
"2017-09-09","Carteras-y-Bolsos","Falabella","Basement","/falabella-pe/product/880752297/Cartera-Saddle?navAction=push&color=Negro","S/ 99","S/ 29.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15118813/Cartera-Hanson-Trunk?navAction=push&color=Negro","S/ 440","S/ 264"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901357/Cartera-Almada-Satchel-Hueso?navAction=push",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757393/Cartera-Lexi-Efecto-Cuero-Negro?navAction=push&color=Negro","S/ 219","S/ 153.30"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15753051/Bolso-P-Kiss?navAction=push&color=Negro",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15850018/Cartera-de-Mano-London?navAction=push&color=Dorado",NA,"S/ 149"
"2017-09-09","Carteras-y-Bolsos","Falabella","Sybilla","/falabella-pe/product/880752278/Cartera-Crossbody-Tachas?navAction=push&color=Negro","S/ 69","S/ 29.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15739377/Billetera-P-Lole?navAction=push&color=Vino",NA,"S/ 59"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695977/Cartera-Goldie?navAction=push&color=Taupe","S/ 149","S/ 104.30"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15735891/Neceser-G-Lole?navAction=push&color=Crudo",NA,"S/ 39.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901381/Cartera-Elvas-Satchel-Conac?navAction=push",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757176/Cartera-Laila-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15722602/Cartera-City-Lowell28?navAction=push&color=Cognac",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15850015/Cartera-Noa?navAction=push&color=Morado",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15856040/Monedero-P-Lole?navAction=push&color=Fucsia",NA,"S/ 29"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15706035/Cartera-Andie-Crossbody-Drawstring?navAction=push&color=Python","S/ 490","S/ 392"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752870/Neceser-G-Croco?navAction=push&color=Navy",NA,"S/ 49"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15696042/Cartera-Harper-28652?navAction=push&color=Tostado","S/ 149","S/ 104.30"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752879/Bolso-G-Sacher?navAction=push&color=Negro",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757471/Cartera-Abby-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 239"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15739390/Monedero-Lips?navAction=push&color=Fucsia",NA,"S/ 29.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15769065/Mochila-M-Carla?navAction=push&color=Camel",NA,"S/ 299"
"2017-09-09","Carteras-y-Bolsos","Falabella","Stefano Cocci","/falabella-pe/product/880722124/Cartera-Nylon-Quilted-Chic?navAction=push&color=Negro","S/ 79","S/ 34.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Sybilla","/falabella-pe/product/880726344/Bolso-Kanguro-Cinturon-CAS105AI17FO?navAction=push&color=Silver","S/ 29.90","S/ 9.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757319/Cartera-Bonnie-Efecto-Cuero-Taupe?navAction=push&color=Topo",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752844/Bolso-P-Adriana?navAction=push&color=Navy",NA,"S/ 99"
"2017-09-09","Carteras-y-Bolsos","Falabella","Denimlab","/falabella-pe/product/880725983/Cartera-Tote-Basica?navAction=push&color=MILITARY","S/ 149","S/ 79"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757341/Cartera-Bartola-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/14861690/Cartera-Filipina-Floater-Max-Negro-I?navAction=push&color=Negro","S/ 549","S/ 274.50"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15769020/Bolso-P-Buba?navAction=push&color=Navy",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15856270/Bolso-G-Luis?navAction=push&color=Arena",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15745055/Cartera-City-Prilissa37?navAction=push&color=Topo",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757100/Cartera-Dasha-Efecto-Cuero-Negro-V?navAction=push&color=Negro",NA,"S/ 198"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757214/Cartera-Patrick-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758746/Cartera-Mujer-Morral-Tarragona-Crossbody-Azul?navAction=push&color=Azul",NA,"S/ 149"
"2017-09-09","Carteras-y-Bolsos","Falabella","Kipling","/falabella-pe/product/15798696/Cartera-Alvar-Black?navAction=push",NA,"S/ 279"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15830925/Billetera-Cuero-Lucia-Roja?navAction=push&color=Rojo",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15769004/Bolso-P-Justin?navAction=push&color=Gunmetal",NA,"S/ 119"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901385/Cartera-Oporto-Tote-Portala?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15238704/Cartera-City-Tonga-Rosado?navAction=push&color=Rosado",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15696053/Cartera-Gerel?navAction=push&color=Taupe","S/ 159","S/ 127.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757194/Cartera-Rio-Efecto-Cuero-Negro-Pel?navAction=push&color=Negro",NA,"S/ 198"
"2017-09-09","Carteras-y-Bolsos","Falabella","Milano Bags","/falabella-pe/product/15741282/Bolso-Mujer-Tela?navAction=push&color=Beige","S/ 499","S/ 399.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901341/Cartera-Lagos-Satchel-Negro?navAction=push",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15738638/Cartera-Mujer-Fynn-Crossbody-Flap?navAction=push&color=Borgo%F1a",NA,"S/ 490"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901355/Cartera-Almada-Satchel-Topo?navAction=push",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757383/Cartera-Lala-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15850017/Cartera-de-Mano-London?navAction=push&color=Negro",NA,"S/ 149"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15753144/Bolso-P-Coat?navAction=push&color=Rojo",NA,"S/ 79"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15768959/Bolso-G-Sancho8?navAction=push&color=Camel",NA,"S/ 279"
"2017-09-09","Carteras-y-Bolsos","Falabella","Denimlab","/falabella-pe/product/880752274/Cartera-Flecos-Asas?navAction=push&color=Negro","S/ 129","S/ 59"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695975/Cartera-Floribella?navAction=push&color=Negro","S/ 149","S/ 119.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15706039/Cartera-Wilson-Convertible-Xbody-Flap?navAction=push&color=Azul","S/ 440","S/ 352"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15768989/Bolso-M-Iris?navAction=push&color=Cuero",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901379/Cartera-Elvas-Satchel-Gris?navAction=push",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757158/Cartera-Buenos-Aires-Efecto-Cuero?navAction=push&color=Negro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15850014/Morral-Letizia?navAction=push&color=Negro",NA,"S/ 129"
